,trial_id,transformer_name,dataset_name,classifier_score,time_transform_train,time_transform_test,time_train,time_total,size_train,size_test,len_train,len_test,n_classes
119,0,minirocket,WormsTwoClass,0.7662337662337663,0.4689507484436035,0.08592820167541504,41.95776438713074,42.50408625602722,181,77,900,900,2
120,0,sktimeminirocket,ACSF1,0.91,3.935450315475464,9.432756423950195,17.042293787002563,37.076937675476074,100,100,1460,1460,10
121,0,sktimeminirocket,ArrowHead,0.8457142857142858,2.64174747467041,6.005275249481201,10.522167205810547,22.879773139953613,36,175,251,251,3
122,0,sktimeminirocket,Beef,0.8666666666666667,4.505805015563965,2.5296082496643066,10.376410961151123,17.59935712814331,30,30,470,470,5
123,0,sktimeminirocket,BeetleFly,0.9,4.53808331489563,2.128243923187256,10.578549861907959,19.21253514289856,20,20,512,512,2
124,0,sktimeminirocket,BirdChicken,0.9,3.1487579345703125,1.3054494857788086,10.235818862915039,16.30063009262085,20,20,512,512,2
125,0,sktimeminirocket,BME,1.0,4.420643329620361,5.097498655319214,10.840167045593262,22.680176973342896,30,150,128,128,3
126,0,sktimeminirocket,Car,0.9166666666666666,3.875915050506592,4.67367696762085,11.519767761230469,21.936968564987183,60,60,577,577,4
127,0,sktimeminirocket,CBF,0.9988888888888889,3.4214630126953125,21.35764455795288,9.735365867614746,43.42569828033447,30,900,128,128,3
128,0,sktimeminirocket,Chinatown,0.9825072886297376,3.9493956565856934,7.8987720012664795,10.265462875366211,24.035703659057617,20,343,24,24,2
129,0,sktimeminirocket,Coffee,1.0,4.3707640171051025,2.708327054977417,10.729296684265137,18.667836904525757,28,28,286,286,2
130,0,sktimeminirocket,Computers,0.728,7.5126988887786865,4.844756126403809,23.98356318473816,40.093608379364014,250,250,720,720,2
131,0,sktimeminirocket,DiatomSizeReduction,0.9281045751633987,4.41065239906311,4.308697700500488,10.26455307006836,21.80497670173645,16,306,345,345,4
132,0,sktimeminirocket,DistalPhalanxOutlineAgeGroup,0.7482014388489209,10.407041549682617,5.1400206089019775,27.16704535484314,39.984142541885376,400,139,80,80,3
133,0,sktimeminirocket,DistalPhalanxOutlineCorrect,0.7753623188405797,13.73232650756836,5.450623512268066,36.983144998550415,50.32697010040283,600,276,80,80,2
134,0,sktimeminirocket,DodgerLoopDay,0.6,4.549097776412964,4.422226190567017,12.560511350631714,24.66451597213745,78,80,288,288,7
135,0,sktimeminirocket,DodgerLoopGame,0.8405797101449275,4.019031524658203,3.6542584896087646,9.698830366134644,19.32962393760681,20,138,288,288,2
136,0,sktimeminirocket,DodgerLoopWeekend,0.9782608695652174,2.406928300857544,5.614796876907349,10.635428667068481,20.409717798233032,20,138,288,288,2
137,0,sktimeminirocket,Earthquakes,0.7482014388489209,11.642142295837402,4.637913227081299,33.59033799171448,44.92556309700012,322,139,512,512,2
138,0,sktimeminirocket,ECG200,0.92,3.6302249431610107,5.064455032348633,12.734256267547607,23.97638201713562,100,100,96,96,2
139,0,sktimeminirocket,ECGFiveDays,1.0,3.543358087539673,21.409363746643066,10.48609209060669,43.332895040512085,23,861,136,136,2
140,0,sktimeminirocket,FaceFour,0.9886363636363636,3.758103132247925,4.353118181228638,10.74060845375061,21.14996647834778,24,88,350,350,4
141,0,sktimeminirocket,Fish,0.9828571428571429,2.8006508350372314,2.9970672130584717,19.327269077301025,32.46257019042969,175,175,463,463,7
142,0,sktimeminirocket,Fungi,1.0,2.70713472366333,5.56953763961792,10.974236726760864,23.445504665374756,18,186,201,201,18
143,0,sktimeminirocket,GunPoint,0.9933333333333333,4.3152015209198,5.7867271900177,13.673380851745605,26.73407006263733,50,150,150,150,2
144,0,sktimeminirocket,GunPointAgeSpan,0.9936708860759493,3.8861541748046875,6.5284059047698975,18.164374828338623,32.978981256484985,135,316,150,150,2
145,0,sktimeminirocket,GunPointMaleVersusFemale,1.0,4.990149974822998,8.462220430374146,18.67737603187561,38.47131061553955,135,316,150,150,2
146,0,sktimeminirocket,GunPointOldVersusYoung,1.0,5.753052473068237,8.50676703453064,17.1221182346344,34.251529693603516,136,315,150,150,2
147,0,sktimeminirocket,Ham,0.7142857142857143,5.351479530334473,4.4556357860565186,17.756577491760254,28.558470010757446,109,105,431,431,2
148,0,sktimeminirocket,Herring,0.65625,2.1269431114196777,3.721801280975342,15.167529582977295,24.937413454055786,64,64,512,512,2
149,0,sktimeminirocket,HouseTwenty,0.9663865546218487,4.329687595367432,6.086033344268799,17.292633771896362,34.95332431793213,40,119,2000,2000,2
150,0,sktimeminirocket,InsectEPGRegularTrain,1.0,4.183009147644043,6.6748528480529785,15.724720478057861,32.59699821472168,62,249,601,601,3
151,0,sktimeminirocket,InsectEPGSmallTrain,0.9919678714859438,3.830069065093994,7.593797206878662,12.283066987991333,29.04636812210083,17,249,601,601,3
152,0,sktimeminirocket,ItalyPowerDemand,0.9640427599611273,4.082762002944946,18.455413341522217,14.171278715133667,43.52657222747803,67,1029,24,24,2
153,0,sktimeminirocket,Lightning2,0.7377049180327869,4.713670969009399,3.392204523086548,14.679421663284302,25.22171640396118,60,61,637,637,2
