,trial_id,transformer_name,dataset_name,classifier_score,time_transform_train,time_transform_test,time_train,time_total,size_train,size_test,len_train,len_test,n_classes
906,1,sktimeminirocket,ArrowHead,0.8685714285714285,0.007810115814208984,0.021318435668945312,0.2971005439758301,0.6928400993347168,36,175,251,251,3
907,2,sktimeminirocket,ArrowHead,0.8628571428571429,0.007765293121337891,0.019151687622070312,0.29764819145202637,0.6845436096191406,36,175,251,251,3
908,3,sktimeminirocket,ArrowHead,0.8571428571428571,0.0077855587005615234,0.01856684684753418,0.29575634002685547,0.6891059875488281,36,175,251,251,3
909,4,sktimeminirocket,ArrowHead,0.8571428571428571,0.007792949676513672,0.019318819046020508,0.29646968841552734,0.6850860118865967,36,175,251,251,3
910,0,sktimeminirocket,Beef,0.8666666666666667,0.008019208908081055,0.008051872253417969,0.32047557830810547,0.6458306312561035,30,30,470,470,5
911,1,sktimeminirocket,Beef,0.8666666666666667,0.007977008819580078,0.008005142211914062,0.31801772117614746,0.6423828601837158,30,30,470,470,5
912,2,sktimeminirocket,Beef,0.8666666666666667,0.007966756820678711,0.008004188537597656,0.31699419021606445,0.6415631771087646,30,30,470,470,5
913,3,sktimeminirocket,Beef,0.8666666666666667,0.008040189743041992,0.008004903793334961,0.31862378120422363,0.6437201499938965,30,30,470,470,5
914,4,sktimeminirocket,Beef,0.8666666666666667,0.008080482482910156,0.007999897003173828,0.31912732124328613,0.6437795162200928,30,30,470,470,5
915,0,sktimeminirocket,BeetleFly,0.9,0.007405281066894531,0.0075948238372802734,0.32030224800109863,0.6258502006530762,20,20,512,512,2
916,1,sktimeminirocket,BeetleFly,0.9,0.00912928581237793,0.009081840515136719,0.309237003326416,0.6217508316040039,20,20,512,512,2
917,2,sktimeminirocket,BeetleFly,0.85,0.006907939910888672,0.007529735565185547,0.294048547744751,0.5994648933410645,20,20,512,512,2
918,3,sktimeminirocket,BeetleFly,0.9,0.007306337356567383,0.007631778717041016,0.30623841285705566,0.6117599010467529,20,20,512,512,2
919,4,sktimeminirocket,BeetleFly,0.9,0.007410287857055664,0.00751042366027832,0.3056786060333252,0.6111259460449219,20,20,512,512,2
920,0,sktimeminirocket,BirdChicken,0.9,0.0068700313568115234,0.007526397705078125,0.30325746536254883,0.6093294620513916,20,20,512,512,2
921,1,sktimeminirocket,BirdChicken,0.9,0.006926536560058594,0.007523298263549805,0.3043971061706543,0.609755277633667,20,20,512,512,2
922,2,sktimeminirocket,BirdChicken,0.9,0.00716400146484375,0.007575273513793945,0.3039357662200928,0.6107685565948486,20,20,512,512,2
923,3,sktimeminirocket,BirdChicken,0.9,0.007195234298706055,0.007532835006713867,0.304166316986084,0.6100964546203613,20,20,512,512,2
924,4,sktimeminirocket,BirdChicken,0.9,0.006936311721801758,0.007543802261352539,0.30483055114746094,0.6139559745788574,20,20,512,512,2
925,0,sktimeminirocket,BME,1.0,0.0076410770416259766,0.021509885787963867,0.2713477611541748,0.645737886428833,30,150,128,128,3
926,1,sktimeminirocket,BME,1.0,0.00708460807800293,0.013569116592407227,0.2797253131866455,0.6964848041534424,30,150,128,128,3
927,2,sktimeminirocket,BME,1.0,0.01635885238647461,0.013500452041625977,0.3088703155517578,0.6708009243011475,30,150,128,128,3
928,3,sktimeminirocket,BME,1.0,0.007178544998168945,0.013526201248168945,0.26584482192993164,0.6267373561859131,30,150,128,128,3
929,4,sktimeminirocket,BME,1.0,0.015127897262573242,0.013453006744384766,0.25020790100097656,0.6137616634368896,30,150,128,128,3
930,0,sktimeminirocket,Car,0.9166666666666666,0.011966705322265625,0.01094818115234375,0.3093595504760742,0.6580991744995117,60,60,577,577,4
931,1,sktimeminirocket,Car,0.9166666666666666,0.011379241943359375,0.012346982955932617,0.3007645606994629,0.6538875102996826,60,60,577,577,4
932,2,sktimeminirocket,Car,0.9166666666666666,0.01101541519165039,0.011031150817871094,0.30928969383239746,0.6599750518798828,60,60,577,577,4
933,3,sktimeminirocket,Car,0.9166666666666666,0.012271404266357422,0.01958441734313965,0.34174561500549316,0.7011563777923584,60,60,577,577,4
934,4,sktimeminirocket,Car,0.9166666666666666,0.01075291633605957,0.011502265930175781,0.3379993438720703,0.6880552768707275,60,60,577,577,4
935,0,sktimeminirocket,CBF,0.9988888888888889,0.00695490837097168,0.06708168983459473,0.25456929206848145,0.9290246963500977,30,900,128,128,3
936,1,sktimeminirocket,CBF,0.9988888888888889,0.006853818893432617,0.058960676193237305,0.24489927291870117,0.9080333709716797,30,900,128,128,3
937,2,sktimeminirocket,CBF,0.9988888888888889,0.015245199203491211,0.058637142181396484,0.2713475227355957,0.9134986400604248,30,900,128,128,3
938,3,sktimeminirocket,CBF,0.9988888888888889,0.006973981857299805,0.05819344520568848,0.2596306800842285,0.8950724601745605,30,900,128,128,3
939,4,sktimeminirocket,CBF,0.9988888888888889,0.009439468383789062,0.059319496154785156,0.2698838710784912,0.9187560081481934,30,900,128,128,3
940,0,sktimeminirocket,Chinatown,0.9825072886297376,0.006543159484863281,0.02620840072631836,0.24263930320739746,0.6533420085906982,20,343,24,24,2
941,1,sktimeminirocket,Chinatown,0.9825072886297376,0.006356716156005859,0.022553443908691406,0.2594032287597656,0.6669936180114746,20,343,24,24,2
942,2,sktimeminirocket,Chinatown,0.9825072886297376,0.006519794464111328,0.02284550666809082,0.2593216896057129,0.6644377708435059,20,343,24,24,2
943,3,sktimeminirocket,Chinatown,0.9825072886297376,0.00635075569152832,0.02274489402770996,0.2585136890411377,0.6646058559417725,20,343,24,24,2
944,4,sktimeminirocket,Chinatown,0.9825072886297376,0.006357908248901367,0.336808443069458,0.25893712043762207,0.9568707942962646,20,343,24,24,2
945,0,sktimeminirocket,Coffee,1.0,0.0076389312744140625,0.00858306884765625,0.27161192893981934,0.5936615467071533,28,28,286,286,2
946,1,sktimeminirocket,Coffee,1.0,0.015801429748535156,0.007517814636230469,0.289445161819458,0.610405445098877,28,28,286,286,2
947,2,sktimeminirocket,Coffee,1.0,0.007521867752075195,0.0074920654296875,0.2842540740966797,0.6049106121063232,28,28,286,286,2
948,3,sktimeminirocket,Coffee,1.0,0.01575756072998047,0.008556604385375977,0.28546786308288574,0.6078722476959229,28,28,286,286,2
949,4,sktimeminirocket,Coffee,1.0,0.015755414962768555,0.017433643341064453,0.29357481002807617,0.6293063163757324,28,28,286,286,2
950,0,sktimeminirocket,Computers,0.74,0.04474520683288574,0.0485384464263916,0.47304701805114746,1.019596815109253,250,250,720,720,2
951,1,sktimeminirocket,Computers,0.728,0.03686881065368652,0.04673576354980469,0.44997072219848633,0.9687869548797607,250,250,720,720,2
952,2,sktimeminirocket,Computers,0.72,0.04247236251831055,0.0370938777923584,0.44646358489990234,0.958601713180542,250,250,720,720,2
953,3,sktimeminirocket,Computers,0.696,0.04876351356506348,0.03599667549133301,0.43697071075439453,0.9475140571594238,250,250,720,720,2
954,4,sktimeminirocket,Computers,0.72,0.03969407081604004,0.035860300064086914,0.4407320022583008,0.9516727924346924,250,250,720,720,2
955,0,sktimeminirocket,DiatomSizeReduction,0.9281045751633987,0.006777763366699219,0.04083824157714844,0.29706573486328125,0.7774627208709717,16,306,345,345,4
956,1,sktimeminirocket,DiatomSizeReduction,0.9281045751633987,0.00698399543762207,0.03639340400695801,0.3004758358001709,0.7785406112670898,16,306,345,345,4
957,2,sktimeminirocket,DiatomSizeReduction,0.9215686274509803,0.020072460174560547,0.05287480354309082,0.3127439022064209,0.8098986148834229,16,306,345,345,4
958,3,sktimeminirocket,DiatomSizeReduction,0.9313725490196079,0.016556739807128906,0.04729723930358887,0.30999255180358887,0.8005554676055908,16,306,345,345,4
959,4,sktimeminirocket,DiatomSizeReduction,0.9248366013071896,0.00704503059387207,0.0392611026763916,0.2999391555786133,0.7889158725738525,16,306,345,345,4
960,0,sktimeminirocket,DistalPhalanxOutlineAgeGroup,0.7338129496402878,0.04688835144042969,0.014538764953613281,0.4866945743560791,0.8433833122253418,400,139,80,80,3
961,1,sktimeminirocket,DistalPhalanxOutlineAgeGroup,0.7410071942446043,0.03390765190124512,0.015141010284423828,0.4315972328186035,0.7611675262451172,400,139,80,80,3
962,2,sktimeminirocket,DistalPhalanxOutlineAgeGroup,0.7266187050359713,0.041018009185791016,0.022759437561035156,0.4407496452331543,0.8050031661987305,400,139,80,80,3
